name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,Other Sales
Cars 3: Driven to Win,2017-06-13,3,4,17,63,2024-03-13 20:16:32,17,Everyone 10+,'Racing',0,0,0,0,0,0,0,0,0,0,4,PlayStation 4,Xbox 360,Wii U,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Xbox 360 Store,PlayStation Store,Xbox Store,0,0,0,0,0,online,battle,friends,race,skill,cars,movie-based,Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,21898,23788,Warner Bros. Interactive Entertainment,Avalanche Software,20000
Cars 3: Driven to Win,2017-06-13,3,4,17,63,2024-03-13 20:16:32,17,Everyone 10+,'Racing',0,0,0,0,0,0,0,0,0,0,4,PlayStation 4,Xbox 360,Wii U,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Xbox 360 Store,PlayStation Store,Xbox Store,0,0,0,0,0,online,battle,friends,race,skill,cars,movie-based,Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,21898,23788,Warner Bros. Interactive Entertainment,Avalanche Software,10000
Birthdays the Beginning,2017-05-09,2,3,7,68,2020-07-30 02:57:29,7,Everyone,'Strategy',Simulation,0,0,0,0,0,0,0,0,0,2,PC,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Partial Controller Support,Sandbox,Cute,Dinosaurs,God Game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547351,106043,NIS America,Arc System Works,0
Persona Q2: New Cinema Labyrinth,2018-11-29,4,4,15,81,2023-06-16 22:05:36,15,Mature,'RPG',Strategy,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,role-playing,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1693,9046,Atlus,Atlus,100000
Paper Mario: Color Splash,2016-10-07,3,4,26,76,2023-08-11 12:54:06,26,Everyone,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,1,Wii U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1126,9046,Nintendo,Intelligent Systems,80000
WarioWare Gold,2018-08-02,4,4,38,78,2024-05-23 14:07:49,41,Everyone 10+,'Casual',Puzzle,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1693,9046,Nintendo,Intelligent Systems,130000
Nights of Azure 2: Bride of the New Moon,2017-10-24,3,3,16,66,2023-06-19 05:58:08,16,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,3,PC,PlayStation 4,Nintendo Switch,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,RPG,Partial Controller Support,Female Protagonist,Anime,role-playing,Nudity,Hack and Slash,Sexual Content,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,548798,115089,Tecmo Koei,Gust,10000
Akiba's Beat,2017-05-16,2,4,14,55,2024-06-14 20:38:41,14,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,RPG,Story,online,Education,japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8272,7961,Xseed Games,Acquire,10000
Little Dragons Café,2018-08-24,2,4,10,73,2024-08-16 12:14:17,10,Everyone 10+,'Adventure',0,0,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,Partial Controller Support,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,547351,115089,Aksys Games,Aksys Games,20000
Little Dragons Café,2018-08-24,2,4,10,73,2024-08-16 12:14:17,10,Everyone 10+,'Adventure',0,0,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,Partial Controller Support,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,547351,115089,Aksys Games,Aksys Games,10000
Disaster Report 4 Plus: Summer Memories,2018-11-22,0,3,5,56,2023-12-05 17:19:38,5,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Nintendo Store,0,0,0,0,0,0,0,Singleplayer,Partial Controller Support,character,city,environment,water,escape,office,food,student,children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,541779,107063,NIS America,Granzella,50000
Tokyo Mirage Sessions #FE,2016-06-24,4,4,17,73,2022-10-14 12:46:32,18,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,1,Wii U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,role-playing,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1126,9046,Nintendo,Atlus,80000
New Gundam Breaker,2018-07-24,0,0,4,43,2019-08-28 21:59:25,4,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Online multiplayer,Anime,Captions available,Mechs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,541848,106043,Namco Bandai Games,Bandai Namco Games,100000
Déraciné,2018-11-06,4,4,12,68,2023-08-20 09:30:26,12,Teen,'Adventure',0,0,0,0,0,0,0,0,0,0,1,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Exploration,Mystery,Story,build,interactive,school,children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6825,7961,Sony Interactive Entertainment,From Software,10000
Gun Gun Pixies,2019-09-10,3,4,7,46,2023-06-08 06:15:30,7,Adults Only,'Action',0,0,0,0,0,0,0,0,0,0,2,PC,Nintendo Switch,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Nintendo Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,First-Person,Partial Controller Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,541857,107016,Compile Heart,Compile Heart,20000
Atelier Firis: The Alchemist and the Mysterious Journey,2017-03-07,3,4,14,74,2023-06-19 04:43:33,14,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,2,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Great Soundtrack,RPG,Partial Controller Support,Female Protagonist,Anime,Nudity,Cute,Crafting,JRPG,online,alchemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1447,105931,Tecmo Koei,Gust,50000
Atelier Firis: The Alchemist and the Mysterious Journey,2017-03-07,3,4,14,74,2023-06-19 04:43:33,14,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,2,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Great Soundtrack,RPG,Partial Controller Support,Female Protagonist,Anime,Nudity,Cute,Crafting,JRPG,online,alchemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1447,105931,Tecmo Koei,Gust,40000
Cladun Returns: This Is Sengoku!,2017-06-06,0,0,4,68,2023-05-03 13:20:14,4,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,2,PS Vita,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,RPG,Partial Controller Support,Online Co-Op,Online multiplayer,Pixel Graphics,Dungeon Crawler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,543295,106043,Nippon Ichi Software,Nippon Ichi Software,20000
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,2018-03-27,3,4,10,69,2022-11-27 14:46:25,10,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,1,PlayStation 3,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Great Soundtrack,RPG,Partial Controller Support,Female Protagonist,Anime,role-playing,Cute,Crafting,Story,JRPG,online,painting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,4613,7961,Tecmo Koei,Gust,10000
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,2018-03-27,3,4,10,69,2022-11-27 14:46:25,10,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,1,PlayStation 3,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Great Soundtrack,RPG,Partial Controller Support,Female Protagonist,Anime,role-playing,Cute,Crafting,Story,JRPG,online,painting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,4613,7961,Tecmo Koei,Gust,10000
Ray Gigant,2015-07-30,2,4,10,55,2022-12-24 22:13:18,10,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,2,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,RPG,Anime,Visual Novel,JRPG,Dungeon Crawler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,536470,106043,Acttil,Experience Inc.,50000
Dark Souls Trilogy,2019-03-01,4,5,11,73,2022-12-13 11:54:46,11,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,0,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantasy,Dark,Crafting,Magic,Epic,collection,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,12463,0,Bandai Namco Entertainment,From Software,10000
Shiren The Wanderer: The Tower of Fortune and the Dice of Fate,2012-06-04,0,0,3,77,2023-04-04 18:18:32,3,Everyone 10+,'RPG',0,0,0,0,0,0,0,0,0,0,2,PS Vita,iOS,Nintendo Switch,PC,Nintendo DS,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,RPG,2D,Pixel Graphics,Anime,Roguelike,Steam Trading Cards,online,Dungeon Crawler,future,god,tower,Mystery Dungeon,Traditional Roguelike,Dice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,674191,106043,Aksys Games,"Chunsoft Co., Ltd.",40000
Destiny: The Taken King,2015-09-15,4,4,10,88,2023-05-11 01:02:21,11,Teen,'Action',Shooter,RPG,0,0,0,0,0,0,0,0,2,PlayStation 4,Xbox 360,PlayStation 3,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,0,0,0,0,0,0,0,battle,character,pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18435,12826,Activision,Bungie,50000
Destiny: The Taken King,2015-09-15,4,4,10,88,2023-05-11 01:02:21,11,Teen,'Action',Shooter,RPG,0,0,0,0,0,0,0,0,2,PlayStation 4,Xbox 360,PlayStation 3,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,0,0,0,0,0,0,0,battle,character,pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18435,12826,Activision,Bungie,30000
Hyrule Warriors Legends,2016-03-25,3,4,11,73,2020-11-17 03:32:42,11,Teen,'Action',0,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,Dark,War,Story,battle,character,hero,balance,princess,zelda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1693,9046,Nintendo,Omega Force,120000
The Lost Child,2018-06-19,3,5,5,73,2019-08-02 16:19:46,6,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,2,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,0,0,0,0,0,0,0,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12328,17007,NIS America,Crim,10000
The Lost Child,2018-06-19,3,5,5,73,2019-08-02 16:19:46,6,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,2,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,0,0,0,0,0,0,0,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12328,17007,Kadokawa Games,Crim,10000
Animal Crossing: Amiibo Festival,2015-11-13,2,1,11,46,2023-01-23 10:08:22,11,Everyone,'Board Games',0,0,0,0,0,0,0,0,0,0,1,Wii U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,exclusive,true exclusive,party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1126,9046,Nintendo,"Nd Cube Co., Ltd.",100000
Tokyo Twilight Ghost Hunters,2014-04-10,3,4,7,73,2023-01-12 17:25:46,7,Teen,'Adventure',Strategy,0,0,0,0,0,0,0,0,0,1,PS Vita,PlayStation 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,battle,death,school,student,girl,Ghosts,ghost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4613,7961,Aksys Games,Toybox Games,20000
Tokyo Twilight Ghost Hunters,2014-04-10,3,4,7,73,2023-01-12 17:25:46,7,Teen,'Adventure',Strategy,0,0,0,0,0,0,0,0,0,1,PS Vita,PlayStation 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,battle,death,school,student,girl,Ghosts,ghost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4613,7961,Aksys Games,Toybox Games,20000
Tokyo Xanadu,2017-06-30,3,3,7,74,2023-06-08 06:17:42,8,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,school,student,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1447,7961,Aksys Games,Nihon Falcom Corporation,160000
Mario Party: The Top 100,2017-11-10,3,5,9,59,2023-04-28 15:15:21,9,Everyone,'Board Games',0,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,Multiplayer,exclusive,true exclusive,party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1693,9046,Nintendo,"Nd Cube Co., Ltd.",240000
The Witch and the Hundred Knight 2,2018-03-27,3,4,5,73,2022-07-30 02:36:32,6,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6825,7961,NIS America,Nippon Ichi Software,30000
Etrian Odyssey V: Beyond the Myth,2017-10-17,0,0,3,80,2022-06-12 19:50:33,3,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,Anime,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1693,9046,Atlus,Atlus,140000
Stella Glow,2015-11-17,0,0,4,79,2022-10-31 14:39:31,4,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,role-playing,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1693,9046,Atlus,imageepoch Inc.,60000
Psychedelica of the Black Butterfly,2018-04-27,4,5,6,73,2023-09-26 20:07:52,6,Teen,'Adventure',0,0,0,0,0,0,0,0,0,0,1,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Monsters,hunt,factory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,536470,7961,Aksys Games,Otomate,20000
Project X Zone 2,2016-02-16,3,4,8,73,2023-07-18 13:45:45,8,Teen,'RPG',Strategy,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,role-playing,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1693,9046,Namco Bandai Games,Monolith Soft,90000
Etrian Odyssey Nexus,2019-02-05,0,0,2,81,2023-09-06 02:50:36,2,Rating Pending,'RPG',0,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,role-playing,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1693,9046,Atlus,Atlus,110000
Earth Defense Force 2: Invaders from Planet Space,2014-12-11,0,0,4,72,2022-07-27 12:40:44,4,Teen,'Action',Shooter,Arcade,0,0,0,0,0,0,0,0,1,Nintendo Switch,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Aliens,online,battle,Traps,defense,terror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6950,7961,Xseed Games,Sandlot,40000
Super Robot Wars X,2018-03-29,0,0,1,73,2023-05-02 21:50:09,2,Teen,'Strategy',0,0,0,0,0,0,0,0,0,0,1,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,0,0,0,0,0,0,0,0,2D,Anime,Robots,Tactical RPG,japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,540361,97921,Bandai Namco Games,Bandai Namco,130000
Super Robot Wars X,2018-03-29,0,0,1,73,2023-05-02 21:50:09,2,Teen,'Strategy',0,0,0,0,0,0,0,0,0,0,1,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,0,0,0,0,0,0,0,0,2D,Anime,Robots,Tactical RPG,japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,540361,97921,Bandai Namco Games,Bandai Namco,70000
