name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,NA Sales
LEGO Marvel Super Heroes 2,2017-11-14,3,4,180,74,2024-06-12 11:00:10,181,Everyone 10+,'Action',Adventure,0,0,0,0,0,0,0,0,0,5,PlayStation 4,Xbox One,Nintendo Switch,PC,macOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Nintendo Store,Xbox Store,App Store,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Co-op,Open World,cooperative,Funny,Comedy,Split Screen,Superhero,Heist,LEGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,657570,195513,Warner Bros. Interactive Entertainment,Traveller's Tales,1110000
LEGO Marvel Super Heroes 2,2017-11-14,3,4,180,74,2024-06-12 11:00:10,181,Everyone 10+,'Action',Adventure,0,0,0,0,0,0,0,0,0,5,PlayStation 4,Xbox One,Nintendo Switch,PC,macOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Nintendo Store,Xbox Store,App Store,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Co-op,Open World,cooperative,Funny,Comedy,Split Screen,Superhero,Heist,LEGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,657570,195513,Warner Bros. Interactive Entertainment,Traveller's Tales,670000
Danganronpa V3: Killing Harmony,2017-01-12,4,5,225,80,2024-08-21 07:18:50,227,Mature,'Puzzle',0,0,0,0,0,0,0,0,0,0,2,PC,Nintendo Switch,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Horror,Female Protagonist,Anime,Mystery,Visual Novel,Detective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,548798,106043,NIS America,Spike Chunsoft,250000
Danganronpa V3: Killing Harmony,2017-01-12,4,5,225,80,2024-08-21 07:18:50,227,Mature,'Puzzle',0,0,0,0,0,0,0,0,0,0,2,PC,Nintendo Switch,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Horror,Female Protagonist,Anime,Mystery,Visual Novel,Detective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,548798,106043,NIS America,Spike Chunsoft,180000
Agents of Mayhem,2017-08-15,2,3,170,70,2024-06-02 02:42:07,173,Mature,'Action',0,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Open World,Third Person,Sci-fi,Funny,Sandbox,Female Protagonist,Comedy,Violent,Third-Person Shooter,Nudity,Captions available,Memes,Cyberpunk,Sexual Content,Superhero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,547486,110908,Deep Silver,Volition Inc.,200000
Agents of Mayhem,2017-08-15,2,3,170,70,2024-06-02 02:42:07,173,Mature,'Action',0,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Open World,Third Person,Sci-fi,Funny,Sandbox,Female Protagonist,Comedy,Violent,Third-Person Shooter,Nudity,Captions available,Memes,Cyberpunk,Sexual Content,Superhero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,547486,110908,Deep Silver,Volition Inc.,110000
Sine Mora EX,2017-08-07,3,4,68,82,2024-04-15 07:52:54,69,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,5,PlayStation 4,Nintendo Switch,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,GOG,Xbox Store,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,First-Person,Steam Leaderboards,Local Co-Op,Local Multiplayer,Side Scroller,Shoot 'Em Up,Bullet Hell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,552989,126236,THQ Nordic,Digital Reality,60000
Sine Mora EX,2017-08-07,3,4,68,82,2024-04-15 07:52:54,69,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,5,PlayStation 4,Nintendo Switch,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,GOG,Xbox Store,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,First-Person,Steam Leaderboards,Local Co-Op,Local Multiplayer,Side Scroller,Shoot 'Em Up,Bullet Hell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,552989,126236,THQ Nordic,Digital Reality,40000
Sine Mora EX,2017-08-07,3,4,68,82,2024-04-15 07:52:54,69,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,5,PlayStation 4,Nintendo Switch,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,GOG,Xbox Store,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,First-Person,Steam Leaderboards,Local Co-Op,Local Multiplayer,Side Scroller,Shoot 'Em Up,Bullet Hell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,552989,126236,THQ Nordic,Digital Reality,40000
Marvel vs. Capcom: Infinite,2017-09-19,3,3,163,73,2023-08-31 19:35:08,165,Teen,'Action',Fighting,0,0,0,0,0,0,0,0,0,3,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Multiplayer,Online multiplayer,Anime,Competitive,Comic Book,Superhero,Heist,2D Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547486,110908,Capcom,Capcom,340000
Marvel vs. Capcom: Infinite,2017-09-19,3,3,163,73,2023-08-31 19:35:08,165,Teen,'Action',Fighting,0,0,0,0,0,0,0,0,0,3,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Multiplayer,Online multiplayer,Anime,Competitive,Comic Book,Superhero,Heist,2D Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547486,110908,Capcom,Capcom,0
Bendy and the Ink Machine,2017-04-27,3,4,136,68,2024-03-23 11:37:51,143,Teen,'Action',Adventure,Indie,Puzzle,0,0,0,0,0,0,0,7,Android,PlayStation 4,Nintendo Switch,Linux,macOS,PC,iOS,PS Vita,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,itch.io,PlayStation Store,Nintendo Store,Xbox Store,App Store,Google Play,0,0,Singleplayer,Steam Achievements,Atmospheric,Great Soundtrack,Story Rich,First-Person,Partial Controller Support,Horror,Funny,Violent,Free to Play,Dark,Survival Horror,Cute,Mystery,Cartoony,Cartoon,Other,bendy,batim,bendy-and-the-ink-machine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,866220,866777,Rooster Teeth Games,TheMeatly Games,180000
Bendy and the Ink Machine,2017-04-27,3,4,136,68,2024-03-23 11:37:51,143,Teen,'Action',Adventure,Indie,Puzzle,0,0,0,0,0,0,0,7,Android,PlayStation 4,Nintendo Switch,Linux,macOS,PC,iOS,PS Vita,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,itch.io,PlayStation Store,Nintendo Store,Xbox Store,App Store,Google Play,0,0,Singleplayer,Steam Achievements,Atmospheric,Great Soundtrack,Story Rich,First-Person,Partial Controller Support,Horror,Funny,Violent,Free to Play,Dark,Survival Horror,Cute,Mystery,Cartoony,Cartoon,Other,bendy,batim,bendy-and-the-ink-machine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,866220,866777,Rooster Teeth Games,TheMeatly Games,170000
Bendy and the Ink Machine,2017-04-27,3,4,136,68,2024-03-23 11:37:51,143,Teen,'Action',Adventure,Indie,Puzzle,0,0,0,0,0,0,0,7,Android,PlayStation 4,Nintendo Switch,Linux,macOS,PC,iOS,PS Vita,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,itch.io,PlayStation Store,Nintendo Store,Xbox Store,App Store,Google Play,0,0,Singleplayer,Steam Achievements,Atmospheric,Great Soundtrack,Story Rich,First-Person,Partial Controller Support,Horror,Funny,Violent,Free to Play,Dark,Survival Horror,Cute,Mystery,Cartoony,Cartoon,Other,bendy,batim,bendy-and-the-ink-machine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,866220,866777,Rooster Teeth Games,TheMeatly Games,160000
Evolve,2015-02-10,2,3,220,76,2024-05-14 05:33:08,223,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,1,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,0,0,0,0,0,0,0,0,Multiplayer,Story,Monsters,planet,Classes,alien,Animals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,547486,4865,2K Games,Turtle Rock Studios,670000
Zero Escape: Zero Time Dilemma,2016-06-28,4,4,179,78,2024-08-21 07:17:33,181,Mature,'Adventure',0,0,0,0,0,0,0,0,0,0,3,PS Vita,PC,Xbox One,PlayStation 4,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Sci-fi,Horror,Gore,Anime,Point & Click,Mystery,Choices Matter,Mature,Multiple Endings,Visual Novel,puzzles,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,550626,115089,Aksys Games,Chime,120000
Zero Escape: Zero Time Dilemma,2016-06-28,4,4,179,78,2024-08-21 07:17:33,181,Mature,'Adventure',0,0,0,0,0,0,0,0,0,0,3,PS Vita,PC,Xbox One,PlayStation 4,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Sci-fi,Horror,Gore,Anime,Point & Click,Mystery,Choices Matter,Mature,Multiple Endings,Visual Novel,puzzles,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,550626,115089,Aksys Games,Chime,110000
Zero Escape: Zero Time Dilemma,2016-06-28,4,4,179,78,2024-08-21 07:17:33,181,Mature,'Adventure',0,0,0,0,0,0,0,0,0,0,3,PS Vita,PC,Xbox One,PlayStation 4,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Sci-fi,Horror,Gore,Anime,Point & Click,Mystery,Choices Matter,Mature,Multiple Endings,Visual Novel,puzzles,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,550626,115089,Rising Star Games,Chime,30000
Duke Nukem 3D: 20th Anniversary World Tour,2016-10-11,4,4,123,72,2024-07-19 03:34:37,124,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,4,PC,Xbox One,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,steam-trading-cards,Great Soundtrack,Co-op,cooperative,First-Person,Partial Controller Support,FPS,Online Co-Op,Funny,Gore,Classic,Comedy,Online multiplayer,Steam Workshop,Retro,Nudity,Aliens,Memes,Remake,1990's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,552989,119954,Gearbox Software,Gearbox Software,90000
Duke Nukem 3D: 20th Anniversary World Tour,2016-10-11,4,4,123,72,2024-07-19 03:34:37,124,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,4,PC,Xbox One,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,steam-trading-cards,Great Soundtrack,Co-op,cooperative,First-Person,Partial Controller Support,FPS,Online Co-Op,Funny,Gore,Classic,Comedy,Online multiplayer,Steam Workshop,Retro,Nudity,Aliens,Memes,Remake,1990's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,552989,119954,Gearbox Software,Gearbox Software,90000
ReCore,2016-09-13,3,3,245,60,2024-07-01 23:05:37,245,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,2,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Xbox Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,exclusive,Captions available,w10 exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,540661,102947,Microsoft Studios,Armature Studio,260000
Mothergunship,2018-07-16,3,4,52,76,2023-12-19 12:22:22,53,Teen,'Action',0,0,0,0,0,0,0,0,0,0,5,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,GOG,Epic Games,0,0,0,0,Singleplayer,Full controller support,cooperative,FPS,Online Co-Op,Bullet Hell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,547486,118535,Sold Out,Grip Games,10000
Sudden Strike 4,2017-08-10,3,4,48,77,2023-05-25 12:03:29,48,Mature,'Action',Strategy,0,0,0,0,0,0,0,0,0,4,PlayStation 4,macOS,PC,Linux,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,App Store,Steam,GOG,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Co-op,Steam Leaderboards,Online multiplayer,Steam Workshop,Cross-Platform Multiplayer,Includes level editor,War,Historical,Realistic,RTS,World War II,Real-Time,Tanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,801249,187884,Kalypso Media,Kite Games,100000
Sudden Strike 4,2017-08-10,3,4,48,77,2023-05-25 12:03:29,48,Mature,'Action',Strategy,0,0,0,0,0,0,0,0,0,4,PlayStation 4,macOS,PC,Linux,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,App Store,Steam,GOG,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Co-op,Steam Leaderboards,Online multiplayer,Steam Workshop,Cross-Platform Multiplayer,Includes level editor,War,Historical,Realistic,RTS,World War II,Real-Time,Tanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,801249,187884,Kalypso Media,Kite Games,20000
Marvel's Guardians of the Galaxy: The Telltale Series,2017-04-18,3,4,189,72,2024-03-01 19:14:43,193,Teen,'Adventure',0,0,0,0,0,0,0,0,0,0,5,Xbox One,PC,PlayStation 4,Android,macOS,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,App Store,Steam,GOG,Xbox Store,PlayStation Store,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Atmospheric,Great Soundtrack,Story Rich,Sci-fi,Funny,Female Protagonist,Comedy,Free to Play,Space,Point & Click,Choices Matter,Memes,Story,overlay,Music,achievements,battle,Episodic,Superhero,cloud saves,pack,bundle,rocket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,781801,192749,Warner Bros. Interactive Entertainment,Telltale Games,120000
Marvel's Guardians of the Galaxy: The Telltale Series,2017-04-18,3,4,189,72,2024-03-01 19:14:43,193,Teen,'Adventure',0,0,0,0,0,0,0,0,0,0,5,Xbox One,PC,PlayStation 4,Android,macOS,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,App Store,Steam,GOG,Xbox Store,PlayStation Store,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Atmospheric,Great Soundtrack,Story Rich,Sci-fi,Funny,Female Protagonist,Comedy,Free to Play,Space,Point & Click,Choices Matter,Memes,Story,overlay,Music,achievements,battle,Episodic,Superhero,cloud saves,pack,bundle,rocket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,781801,192749,Warner Bros. Interactive Entertainment,Telltale Games,50000
"Warhammer 40,000: Inquisitor - Martyr",2018-06-06,3,4,110,67,2024-06-20 17:46:51,112,Mature,'Action',Adventure,RPG,Indie,0,0,0,0,0,0,0,3,PlayStation 4,Xbox One,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Xbox Store,PlayStation Store,0,0,0,0,0,0,Singleplayer,Multiplayer,Full controller support,RPG,Co-op,cooperative,Online Co-Op,Gore,Violent,Online multiplayer,Local Co-Op,Action RPG,Early Access,Hack and Slash,Loot,Games Workshop,Warhammer 40K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,547486,110908,Neocore Games,Neocore Games,20000
PlayStation VR Worlds,2016-10-10,3,4,189,73,2023-12-09 15:01:59,191,Mature,'Action',0,0,0,0,0,0,0,0,0,0,1,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6825,7961,Sony Interactive Entertainment,SIE London Studio,2160000
Shining Resonance Refrain,2018-07-09,2,3,21,70,2023-05-13 23:39:25,21,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,4,PC,PlayStation 4,Xbox One,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Nintendo Store,Steam,0,0,0,0,0,RPG,Action RPG,Anime,role-playing,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,552989,119954,Sega,Media.Vision,80000
Shining Resonance Refrain,2018-07-09,2,3,21,70,2023-05-13 23:39:25,21,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,4,PC,PlayStation 4,Xbox One,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Nintendo Store,Steam,0,0,0,0,0,RPG,Action RPG,Anime,role-playing,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,552989,119954,Sega,Media.Vision,30000
The Elder Scrolls V: Skyrim VR,2017-12-31,3,4,90,79,2024-07-19 13:40:56,92,Mature,'RPG',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,Great Soundtrack,RPG,Story Rich,Open World,First-Person,Fantasy,Exploration,Stealth,Moddable,Character Customization,Memes,VR,Walking Simulator,Magic,Sexual Content,Dragons,SteamVR Collectibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,541848,106043,Bethesda Softworks,Bethesda Softworks,1130000
The Technomancer,2016-06-27,2,3,123,56,2024-08-03 15:27:58,123,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,4,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Open World,Third Person,Sci-fi,Horror,Nudity,Post-apocalyptic,Choices Matter,Mature,Memes,Cyberpunk,Sexual Content,Illuminati,LGBTQ+,Mars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,547486,117190,Focus Home Interactive,Spiders,90000
The Technomancer,2016-06-27,2,3,123,56,2024-08-03 15:27:58,123,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,4,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Open World,Third Person,Sci-fi,Horror,Nudity,Post-apocalyptic,Choices Matter,Mature,Memes,Cyberpunk,Sexual Content,Illuminati,LGBTQ+,Mars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,547486,117190,Focus Home Interactive,Spiders,50000
Job Simulator,2016-04-05,3,4,139,68,2024-08-26 15:32:09,142,Everyone 10+,'Action',Simulation,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Multiplayer,Atmospheric,First-Person,Sci-fi,Horror,Funny,Sandbox,Comedy,Free to Play,Anime,Family Friendly,Physics,Realistic,Memes,VR,Robots,Illuminati,SteamVR Collectibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,541848,106043,Sony Interactive Entertainment,Owlchemy Labs,120000
Override: Mech City Brawl,2018-12-04,2,4,22,64,2024-08-12 21:22:32,23,Teen,'Action',Indie,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Co-op,cooperative,Online Co-Op,Online multiplayer,Split Screen,Local Co-Op,Local Multiplayer,Beat 'em up,Mechs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,547486,110908,Modus Games,The Balance Inc,30000
