game_id,game_name,released,tba,age rating,genre,subgenre,owned,numero_plataformas,rating_top,ratings_count,added,metacritic,suggestions_count,numero_stores
481913,Black Myth: Wu Kong,2024-08-20,False,Mature,Adventure,"Action, RPG",73.0,3,5,15,468,0.0,529,2
961406,Concord,2024-08-23,False,Mature,Shooter,Action,4.0,2,0,0,8,0.0,0,0
962020,Star Wars Outlaws,2024-08-30,False,Mature,Adventure,Action,24.0,3,0,1,167,0.0,600,0
973375,The Casting of Frank Stone,2024-09-03,False,Mature,Adventure,no,1.0,3,0,0,12,0.0,297,4
959818,Harry Potter: Quidditch Champions,2024-09-03,False,Mature,Arcade,no,472.0,6,0,0,7,0.0,185,3
705616,"Warhammer 40,000: Space Marine II",2024-09-09,False,Mature,Action,no,40.0,3,5,8,284,0.0,424,1
462686,Test Drive Unlimited Solar Crown,2024-09-12,False,Mature,Racing,no,13.0,4,0,3,80,0.0,254,2
804851,The Plucky Squire,2024-09-17,False,Mature,Indie,Adventure,10.0,3,0,1,116,0.0,310,3
978868,Enotria: The Last Song,2024-09-19,False,Mature,Action,no,4.0,3,0,2,21,0.0,209,0
647660,Frostpunk 2,2024-09-20,False,Mature,Simulation,no,22.0,3,5,6,129,0.0,292,3
983530,Disney Epic Mickey: Rebrushed,2024-09-24,False,Everyone 10+,Adventure,Action,472.0,6,0,0,8,0.0,308,1
813540,Lollipop Chainsaw RePOP,2024-09-25,False,Mature,Action,no,2.0,4,0,1,24,0.0,59,0
983719,REYNATIS,2024-09-27,False,Mature,Adventure,"Action, RPG",472.0,4,0,1,2,0.0,58,3
987123,Remnant 2 - The Dark Horizon,2024-09-30,False,Mature,Shooter,"Action, RPG",472.0,3,0,0,2,0.0,0,0
868086,Silent Hill 2,2024-10-08,False,Mature,Adventure,Action,26.0,2,0,0,183,0.0,437,2
963212,Metaphor: ReFantazio,2024-10-11,False,Mature,RPG,no,7.0,4,0,0,51,0.0,218,0
485219,Unknown 9: Awakening,2024-10-18,False,Mature,Adventure,Action,44.0,5,5,5,201,0.0,426,2
983212,Call of Duty: Black Ops 6,2024-10-25,False,Mature,Shooter,no,2.0,3,0,0,28,0.0,410,0
983211,Life is Strange: Double Exposure,2024-10-29,False,Mature,Adventure,no,3.0,3,0,0,38,0.0,45,0
274764,Dragon Age: Dreadwolf,2024-10-31,False,Mature,RPG,no,19.0,3,0,4,211,0.0,163,0
705347,Slitterhead,2024-11-08,False,Mature,Action,no,13.0,3,0,1,74,0.0,166,0
981791,Assassin's Creed Shadows,2024-11-15,False,Rating Pending,Adventure,Action,12.0,4,0,2,99,0.0,286,2
984308,Dead Rising Deluxe Remaster,2024-12-01,False,Adults Only,Adventure,Action,2.0,3,0,0,7,0.0,122,0
975393,Indiana Jones and the Great Circle,2024-12-09,False,Rating Pending,Shooter,"Adventure, Action",3.0,3,0,0,25,0.0,140,2
499270,Untitled Carnivores Game (2024),2024-12-20,False,Mature,Casual,"Action, Simulation, Sports",1.0,3,0,0,1,0.0,0,0
801122,The Alters,2024-12-31,False,Mature,Adventure,no,7.0,3,0,0,67,0.0,261,2
